classification,name,count
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Fuscocerrena,Fuscocerren,16
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Globifomes,Globifome,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Hapalopilus,Hapalopilu,3
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Hexagonia,Hexagoni,5
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Lentinus,Lentinu,11
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Lenzites,Lenzite,34
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Melanoporia,Melanopori,5
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Microporellus,Microporellu,3
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Neolentinus,Neolentinu,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Nigroporus,Nigroporu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Pachykytospora,Pachykytospor,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Panus,Panu,14
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Perenniporia,Perennipori,68
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Perenniporia|Perenniporia medulla-panis,Perenniporia medulla-pani,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Poria,Pori,19
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Poronidulus,Poronidulu,23
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Pycnoporus,Pycnoporu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Rhodonia,Rhodoni,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Skeletocutis,Skeletocuti,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Spongipellis,Spongipelli,9
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Trametes,Tramete,145
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Trichaptum,Trichaptu,60
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Polyporaceae|Tyromyces,Tyromyce,14
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Sparassidaceae,Sparassidacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Sparassidaceae|Sparassis,Sparassi,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Thelephorales,Thelephorale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Thelephorales|Meruliaceae,Meruliacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Thelephorales|Meruliaceae|Bankeraceae,Bankeracea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Agaricomycetidae|Polyporales|Thelephorales|Meruliaceae|Bankeraceae|Hydnellum,Hydnellu,12
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales,Auriculariale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Auriculariaceae,Auriculariacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Auriculariaceae|Auricularia,Auriculari,12
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Auriculariaceae|Exidia,Exidi,47
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Auriculariales|Auriculariaceae|Seismosarca,Seismosarc,6
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales,Cantharellale,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Botryobasidiaceae,Botryobasidiacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Botryobasidiaceae|Botryobasidium,Botryobasidiu,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Cantharellaceae,Cantharellacea,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Cantharellaceae|Cantharellus,Cantharellu,6
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Cantharellaceae|Craterellus,Craterellu,12
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Ceratobasidiaceae,Ceratobasidiacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Ceratobasidiaceae|Pellicularia,Pelliculari,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Clavulinaceae,Clavulinacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Clavulinaceae|Clavulina,Clavulin,12
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Hydnaceae,Hydnacea,6
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Hydnaceae|Hydnum,Hydnu,26
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Tulasnellaceae,Tulasnellacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Cantharellales|Tulasnellaceae|Tulasnella,Tulasnell,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales,Corticiale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Corticiaceae,Corticiacea,10
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Corticiaceae|Cytidia,Cytidi,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Corticiales|Corticiaceae|Punctularia,Punctulari,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Gloeophyllales,Gloeophyllale,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Gloeophyllales|Gloeophyllaceae,Gloeophyllacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Gloeophyllales|Gloeophyllaceae|Gloeophyllum,Gloeophyllu,15
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales,Hymenochaetale,22
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae,Hymenochaetacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Coltricia,Coltrici,13
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Coltriciella,Coltriciell,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Fomitiporia,Fomitipori,14
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Fulvifomes,Fulvifome,6
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Fuscoporia,Fuscopori,6
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Hydnochaete,Hydnochaet,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Hymenochaete,Hymenochaet,62
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Inocutis,Inocuti,3
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Inonotopsis,Inonotopsi,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Inonotus,Inonotu,18
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Onnia,Onni,4
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Phellinidium,Phellinidiu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Phellinus,Phellinu,130
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Phellinus|Phellinus pomaceus,Phellinus pomaceu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Phylloporia,Phyllopori,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Porodaedalea,Porodaedale,4
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Rickenellaceae,Rickenellacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Rickenellaceae|Rickenella,Rickenell,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Rickenellaceae|Sidera,Sider,7
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Schizoporaceae,Schizoporacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Schizoporaceae|Hyphodontia,Hyphodonti,4
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Schizoporaceae|Oxyporus,Oxyporu,25
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Schizoporaceae|Schizopora,Schizopor,9
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hymenochaetales|Schizoporaceae|Xylodon,Xylodo,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Hypolyssus,Hypolyssu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae,Phallomycetida,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae,Agaricomycetida,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales,Gomphale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales|Agaricales,Agaricale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales|Agaricales|Gomphaceae,Gomphacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales|Agaricales|Gomphaceae|Agaricaceae,Agaricacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales|Agaricales|Gomphaceae|Agaricaceae|Chlorophyllum,Chlorophyllu,5
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales|Agaricales|Gomphaceae|Clavariaceae,Clavariacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales|Agaricales|Gomphaceae|Clavariaceae|Ramaria,Ramari,20
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales|Boletales,Boletale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales|Boletales|Gomphidiaceae,Gomphidiacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales|Boletales|Gomphidiaceae|Gomphaceae,Gomphacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Agaricomycetidae|Gomphales|Boletales|Gomphidiaceae|Gomphaceae|Gomphus,Gomphu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Geastrales,Geastrale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Geastrales|Geastraceae,Geastracea,4
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Geastrales|Geastraceae|Geaster,Geaste,5
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Geastrales|Geastraceae|Geastrum,Geastru,6
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Geastrales|Geastraceae|Sphaerobolus,Sphaerobolu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales,Gomphale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales|Gomphaceae,Gomphacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales|Gomphaceae|Clavariadelphus,Clavariadelphu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales|Gomphaceae|Gautieria,Gautieri,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales|Gomphaceae|Phaeoclavulina,Phaeoclavulin,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales|Gomphaceae|Ramariopsis,Ramariopsi,3
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales|Gomphaceae|Turbinellus,Turbinellu,4
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales|Lentariaceae,Lentariacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales|Lentariaceae|Hydnocristella,Hydnocristell,3
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales|Lentariaceae|Kavinia,Kavini,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Gomphales|Lentariaceae|Lentaria,Lentari,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Hysterangiales,Hysterangiale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Hysterangiales|Hysterangiaceae,Hysterangiacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Hysterangiales|Hysterangiaceae|Hysterangium,Hysterangiu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Hysterangiales|Hysterangiaceae|Hysterangium|Hysterangium stoloniferum,Hysterangium stoloniferu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Phallales,Phallale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Phallales|Phallaceae,Phallacea,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Phallales|Phallaceae|Dictyophora,Dictyophor,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Phallales|Phallaceae|Mutinus,Mutinu,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Phallomycetidae|Phallales|Phallaceae|Phallus,Phallu,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Pilacre,Pilacr,4
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales,Russulale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Albatrellaceae,Albatrellacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Albatrellaceae|Albatrellus,Albatrellu,4
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Albatrellaceae|Scutiger,Scutige,4
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Auriscalpiaceae,Auriscalpiacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Auriscalpiaceae|Auriscalpium,Auriscalpiu,7
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Auriscalpiaceae|Lentinellus,Lentinellu,16
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Bondarzewiaceae,Bondarzewiacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Bondarzewiaceae|Bondarzewia,Bondarzewi,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Echinodontiaceae,Echinodontiacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Echinodontiaceae|Echinodontium,Echinodontiu,6
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Hericiaceae,Hericiacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Hericiaceae|Hericium,Hericiu,12
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Hericiaceae|Hericium|Hericium coralloides,Hericium coralloide,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Lachnocladiaceae,Lachnocladiacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Lachnocladiaceae|Lachnocladium,Lachnocladiu,4
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Peniophoraceae,Peniophoracea,11
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Peniophoraceae|Gloeopeniophora,Gloeopeniophor,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Peniophoraceae|Peniophora,Peniophor,61
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Russulaceae,Russulacea,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Russulaceae|Lactarius,Lactariu,24
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Russulaceae|Russula,Russul,53
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Stereaceae,Stereacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Stereaceae|Aleurodiscus,Aleurodiscu,25
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Stereaceae|Stereum,Stereu,214
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Russulales|Stereaceae|Xylobolus,Xylobolu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Sebacinales,Sebacinale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Sebacinales|Sebacinaceae,Sebacinacea,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Sebacinales|Sebacinaceae|Tremellodendron,Tremellodendro,11
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Thelephorales,Thelephorale,9
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Thelephorales|Bankeraceae,Bankeracea,2
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Thelephorales|Bankeraceae|Phellodon,Phellodo,3
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Thelephorales|Bankeraceae|Sarcodon,Sarcodo,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Thelephorales|Thelephoraceae,Thelephoracea,9
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Thelephorales|Thelephoraceae|Thelephora,Thelephor,28
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Trechisporales,Trechisporale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Trechisporales|Hydnodontaceae,Hydnodontacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Trechisporales|Hydnodontaceae|Brevicellicium,Brevicelliciu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Trechisporales|Hydnodontaceae|Pseudohydnum,Pseudohydnu,1
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Trechisporales|Hydnodontaceae|Trechispora,Trechispor,7
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Trechisporales|Thelephorales,Thelephorale,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Trechisporales|Thelephorales|Thelephoraceae,Thelephoracea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Trechisporales|Thelephorales|Thelephoraceae|Hydnodontaceae,Hydnodontacea,0
Fungi|Basidiomycota|Agaricomycotina|Agaricomycetes|Trechisporales|Thelephorales|Thelephoraceae|Hydnodontaceae|Tomentella,Tomentell,1
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes,Dacrymycete,0
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Agaricomycetes,Agaricomycete,0
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Agaricomycetes|Agaricomycetidae,Agaricomycetida,0
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Agaricomycetes|Agaricomycetidae|Agaricales,Agaricale,0
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Agaricomycetes|Agaricomycetidae|Agaricales|Dacrymycetales,Dacrymycetale,0
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Agaricomycetes|Agaricomycetidae|Agaricales|Dacrymycetales|Tympanidaceae,Tympanidacea,0
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Agaricomycetes|Agaricomycetidae|Agaricales|Dacrymycetales|Tympanidaceae|Schizophyllaceae,Schizophyllacea,0
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Agaricomycetes|Agaricomycetidae|Agaricales|Dacrymycetales|Tympanidaceae|Schizophyllaceae|Dacrymycetaceae,Dacrymycetacea,0
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Agaricomycetes|Agaricomycetidae|Agaricales|Dacrymycetales|Tympanidaceae|Schizophyllaceae|Dacrymycetaceae|Ditiola,Ditiol,1
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales,Dacrymycetale,0
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae,Dacrymycetacea,2
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Arrhytidia,Arrhytidi,1
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Calocera,Calocer,4
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacrymyces,Dacrymyce,29
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Dacryomyces,Dacryomyce,8
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Femsjonia,Femsjoni,1
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Guepiniopsis,Guepiniopsi,10
Fungi|Basidiomycota|Agaricomycotina|Dacrymycetes|Dacrymycetales|Dacrymycetaceae|Heterotextus,Heterotextu,6
Fungi|Basidiomycota|Agaricomycotina|Tremellomycetes,Tremellomycete,0
Fungi|Basidiomycota|Agaricomycotina|Tremellomycetes|Tremellales,Tremellale,0
Fungi|Basidiomycota|Agaricomycotina|Tremellomycetes|Tremellales|Tremellaceae,Tremellacea,2
Fungi|Basidiomycota|Agaricomycotina|Tremellomycetes|Tremellales|Tremellaceae|Tremella,Tremell,6
Fungi|Basidiomycota|Ascomycota,Ascomycot,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina,Pezizomycotin,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina,Agaricomycotin,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Arthoniomycetes,Arthoniomycete,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Arthoniomycetes|Agaricomycetes,Agaricomycete,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Arthoniomycetes|Agaricomycetes|Arthoniomycetidae,Arthoniomycetida,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Arthoniomycetes|Agaricomycetes|Arthoniomycetidae|Arthoniales,Arthoniale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Arthoniomycetes|Agaricomycetes|Arthoniomycetidae|Arthoniales|Thelephorales,Thelephorale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Arthoniomycetes|Agaricomycetes|Arthoniomycetidae|Arthoniales|Thelephorales|Arthoniaceae,Arthoniacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Arthoniomycetes|Agaricomycetes|Arthoniomycetidae|Arthoniales|Thelephorales|Arthoniaceae|Thelephoraceae,Thelephoracea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Arthoniomycetes|Agaricomycetes|Arthoniomycetidae|Arthoniales|Thelephorales|Arthoniaceae|Thelephoraceae|Hypochnus,Hypochnu,14
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Lecanoromycetes,Lecanoromycete,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Lecanoromycetes|Agaricomycetes,Agaricomycete,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Lecanoromycetes|Agaricomycetes|Ostropomycetidae,Ostropomycetida,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Lecanoromycetes|Agaricomycetes|Ostropomycetidae|Agaricomycetidae,Agaricomycetida,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Lecanoromycetes|Agaricomycetes|Ostropomycetidae|Agaricomycetidae|Ostropales,Ostropale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Lecanoromycetes|Agaricomycetes|Ostropomycetidae|Agaricomycetidae|Ostropales|Agaricales,Agaricale,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Lecanoromycetes|Agaricomycetes|Ostropomycetidae|Agaricomycetidae|Ostropales|Agaricales|Pluteaceae,Pluteacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Lecanoromycetes|Agaricomycetes|Ostropomycetidae|Agaricomycetidae|Ostropales|Agaricales|Pluteaceae|Gyalectaceae,Gyalectacea,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Lecanoromycetes|Agaricomycetes|Ostropomycetidae|Agaricomycetidae|Ostropales|Agaricales|Pluteaceae|Gyalectaceae|Volvaria,Volvari,1
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes,Leotiomycete,0
Fungi|Basidiomycota|Ascomycota|Pezizomycotina|Agaricomycotina|Leotiomycetes|Agaricomycetes,Agaricomycete,0
